fin_year,flow,budget_category,budget_entry,flow_type,value
2016,expenditure,Ministries and Departments,Livestock and Fisheries,Capital Expenditure,13920.328
2016,expenditure,Ministries and Departments,Livestock and Fisheries,Expenditure for loans,574.02
2016,expenditure,Ministries and Departments,Livestock and Fisheries,Expenditure for loans,73.233
2016,expenditure,Ministries and Departments,Mines,General Expenditure,3119.253
2016,expenditure,Ministries and Departments,Mines,Aid,5.1
2016,expenditure,Ministries and Departments,Mines,Capital Expenditure,68.5
2016,expenditure,Ministries and Departments,National Planning and Economic Development,General Expenditure,14820.977
2016,expenditure,Ministries and Departments,National Planning and Economic Development,General Expenditure,1133.247
2016,expenditure,Ministries and Departments,National Planning and Economic Development,Interest payments,5.007
2016,expenditure,Ministries and Departments,National Planning and Economic Development,Aid,83.782
2016,expenditure,Ministries and Departments,National Planning and Economic Development,Aid,17.662
2016,expenditure,Ministries and Departments,National Planning and Economic Development,Capital Expenditure,12821.858
2016,expenditure,Ministries and Departments,Pension and Rewards,General Expenditure,628096.067
2016,expenditure,Ministries and Departments,Rail Transportation,General Expenditure,11340.665
2016,expenditure,Ministries and Departments,Rail Transportation,General Expenditure,605
2016,expenditure,Ministries and Departments,Rail Transportation,Capital Expenditure,403.492
2016,expenditure,Ministries and Departments,Religious Affairs,General Expenditure,8567.716
2016,expenditure,Ministries and Departments,Religious Affairs,Aid,4178.345
2016,expenditure,Ministries and Departments,Religious Affairs,Capital Expenditure,1565.496
2016,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,General Expenditure,53800.5
2016,expenditure,Ministries and Departments,Science and Technology,General Expenditure,59549.472
2016,expenditure,Ministries and Departments,Science and Technology,General Expenditure,570.975
2016,expenditure,Ministries and Departments,Science and Technology,Aid,113.649
2016,expenditure,Ministries and Departments,Science and Technology,Aid,9.677
2016,expenditure,Ministries and Departments,Science and Technology,Capital Expenditure,70007.125
2016,expenditure,Ministries and Departments,Science and Technology,Capital Expenditure,19071.481
2016,expenditure,Ministries and Departments,Social Security Board (MOL),General Expenditure,14118
2016,expenditure,Ministries and Departments,Social Security Board (MOL),Capital Expenditure,7076.05
2016,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",General Expenditure,9322.244
2016,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",General Expenditure,709.333
2016,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Aid,2940.406
2016,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Aid,14.05
2016,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Capital Expenditure,3106.51
2016,expenditure,Ministries and Departments,Special Fund,General Expenditure,1.00E+05
2016,expenditure,Ministries and Departments,Sports,General Expenditure,18004.277
2016,expenditure,Ministries and Departments,Sports,Aid,466.7
2016,expenditure,Ministries and Departments,Sports,Capital Expenditure,5185.842
2016,expenditure,Ministries and Departments,Transportation,General Expenditure,17128.963
2016,expenditure,Ministries and Departments,Transportation,General Expenditure,201.807
2016,expenditure,Ministries and Departments,Transportation,Interest payments,12540.118
2016,expenditure,Ministries and Departments,Transportation,Interest payments,1245.597
2016,expenditure,Ministries and Departments,Transportation,Aid,167.205
2016,expenditure,Ministries and Departments,Transportation,Aid,2.035
2016,expenditure,Ministries and Departments,Transportation,Capital Expenditure,44009.677
2016,expenditure,Ministries and Departments,Transportation,Capital Expenditure,3673.335
2016,expenditure,Ministries and Departments,Transportation,Expenditure for loans,732.264
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,General Expenditure,53758.648
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Capital Expenditure,116810.529
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Capital Expenditure,16364.565
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Expenditure for loans,15532.687
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Expenditure for loans,4042.358
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,expenditure with own budget,216704.539
2016,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,expenditure with own budget,83354.369
2016,expenditure,SEEs,SEEs under the Ministry of Agriculture and Irrigation,General Expenditure,36634.045
2016,expenditure,SEEs,SEEs under the Ministry of Agriculture and Irrigation,General Expenditure,9170.729
2016,expenditure,SEEs,SEEs under the Ministry of Agriculture and Irrigation,Capital Expenditure,60
2016,expenditure,SEEs,SEEs under the Ministry of Co-operative,Capital Expenditure,130.801
2016,expenditure,SEEs,SEEs under the Ministry of Co-operative,expenditure with own budget,3748.29
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,General Expenditure,136955.704
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,General Expenditure,7231.332
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Capital Expenditure,471798.077
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Capital Expenditure,50797.505
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Expenditure for loans,26407.439
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Expenditure for loans,4931.538
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,expenditure with own budget,1669975.15
2016,expenditure,SEEs,SEEs under the Ministry of Electricity Power,expenditure with own budget,318169.579
2016,expenditure,SEEs,SEEs under the Ministry of Energy,General Expenditure,304286.33
2016,expenditure,SEEs,SEEs under the Ministry of Energy,General Expenditure,3418.39
2016,expenditure,SEEs,SEEs under the Ministry of Energy,Capital Expenditure,61105.141
2016,expenditure,SEEs,SEEs under the Ministry of Energy,Capital Expenditure,7633.912
2016,expenditure,SEEs,SEEs under the Ministry of Energy,Expenditure for loans,125181.054
2016,expenditure,SEEs,SEEs under the Ministry of Energy,Expenditure for loans,16380.51
2016,expenditure,SEEs,SEEs under the Ministry of Energy,expenditure with own budget,2768786.22
2016,expenditure,SEEs,SEEs under the Ministry of Energy,expenditure with own budget,109344.073
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,General Expenditure,161444.638
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,General Expenditure,27854.5
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Capital Expenditure,122.026
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Capital Expenditure,5.315
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Expenditure for loans,654
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Expenditure for loans,176
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,expenditure with own budget,174934.835
2016,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,expenditure with own budget,62615.277
2016,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,General Expenditure,378010.349
2016,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,General Expenditure,72696.423
2016,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,Capital Expenditure,23176.588
2016,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,Capital Expenditure,435.517
2016,expenditure,SEEs,SEEs under the Ministry of Industry,General Expenditure,167279.589
2016,expenditure,SEEs,SEEs under the Ministry of Industry,General Expenditure,2483.577
2016,expenditure,SEEs,SEEs under the Ministry of Industry,Capital Expenditure,255947.861
2016,expenditure,SEEs,SEEs under the Ministry of Industry,Capital Expenditure,77541.447
2016,expenditure,SEEs,SEEs under the Ministry of Industry,Expenditure for loans,47181.433
2016,expenditure,SEEs,SEEs under the Ministry of Industry,Expenditure for loans,5472.134
2016,expenditure,SEEs,SEEs under the Ministry of Industry,expenditure with own budget,103331.554
2016,expenditure,SEEs,SEEs under the Ministry of Industry,expenditure with own budget,856.472
2016,expenditure,SEEs,SEEs under the Ministry of Information,General Expenditure,12255.15
2016,expenditure,SEEs,SEEs under the Ministry of Information,Capital Expenditure,2882.594
2016,expenditure,SEEs,SEEs under the Ministry of Information,expenditure with own budget,19820.835
2016,expenditure,SEEs,SEEs under the Ministry of Mines,General Expenditure,23537.911
2016,expenditure,SEEs,SEEs under the Ministry of Mines,General Expenditure,1471.033
2016,expenditure,SEEs,SEEs under the Ministry of Mines,Capital Expenditure,151.057
2016,expenditure,SEEs,SEEs under the Ministry of Mines,Expenditure for loans,15.464
2016,expenditure,SEEs,SEEs under the Ministry of Mines,expenditure with own budget,137117.607
2016,expenditure,SEEs,SEEs under the Ministry of Mines,expenditure with own budget,9887.798
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,General Expenditure,95734.567
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,General Expenditure,639.342
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Capital Expenditure,172720.096
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Capital Expenditure,4624.226
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Expenditure for loans,17946.22
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Expenditure for loans,4243.222
2016,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,expenditure with own budget,54595.568
2016,expenditure,SEEs,SEEs under the Ministry of Transportation,General Expenditure,145305.52
2016,expenditure,SEEs,SEEs under the Ministry of Transportation,General Expenditure,2415.418
2016,expenditure,SEEs,SEEs under the Ministry of Transportation,Capital Expenditure,141461.724
2016,expenditure,SEEs,SEEs under the Ministry of Transportation,Expenditure for loans,6254.98
2016,expenditure,SEEs,SEEs under the Ministry of Transportation,Expenditure for loans,9.631
2016,expenditure,Union Institutions,A Myo thar Hluttaw,General Expenditure,5438.476
2016,expenditure,Union Institutions,A Myo thar Hluttaw,Capital Expenditure,277.5
2016,expenditure,Union Institutions,President,General Expenditure,10058.196
2016,expenditure,Union Institutions,President,Aid,2082.646
2016,expenditure,Union Institutions,President,Capital Expenditure,6
2016,expenditure,Union Institutions,Pyithu Hluttaw,General Expenditure,7195.803
2016,expenditure,Union Institutions,Pyithu Hluttaw,Capital Expenditure,506.425
2016,expenditure,Union Institutions,Union Attorney General,General Expenditure,2032.12
2016,expenditure,Union Institutions,Union Attorney General,Capital Expenditure,178.52
2016,expenditure,Union Institutions,Union Auditor General,General Expenditure,3107.915
2016,expenditure,Union Institutions,Union Auditor General,Interest payments,14.535
2016,expenditure,Union Institutions,Union Auditor General,Capital Expenditure,1567.729
2016,expenditure,Union Institutions,Union Civil Service Board,General Expenditure,7448.337
2016,expenditure,Union Institutions,Union Civil Service Board,Capital Expenditure,319.55
2016,expenditure,Union Institutions,Union Constitutional Court,General Expenditure,770.608
2016,expenditure,Union Institutions,Union Constitutional Court,Capital Expenditure,4.4
2016,expenditure,Union Institutions,Union Election Commission,General Expenditure,49555.295
2016,expenditure,Union Institutions,Union Election Commission,Capital Expenditure,1729.9
2016,expenditure,Union Institutions,Union Government,General Expenditure,1841.813
2016,expenditure,Union Institutions,Union Government,Capital Expenditure,99.291
2016,expenditure,Union Institutions,Union Parliament,General Expenditure,1184.973
2016,expenditure,Union Institutions,Union Parliament,Interest payments,3.347
2016,expenditure,Union Institutions,Union Parliament,Capital Expenditure,803.58
2016,expenditure,Union Institutions,Union Supreme Court,General Expenditure,14407.209
2016,expenditure,Union Institutions,Union Supreme Court,Capital Expenditure,7097.055
2016,expenditure,Union Transfers to States and Regions,Aid to State/Regions Constitutional Development Fund,Aid,32200
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Bago Region Government,Aid,126218.572
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Chin State Government,Aid,125342.532
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Irrawaddy Region Government,Aid,115643.548
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Kachin State Government,Aid,150443.289
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayar State Government,Aid,49987.526
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayin State Government,Aid,72032.415
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Magwe Region Government,Aid,141615.38
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Mandalay Region Government,Aid,121641.901
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Mon State Government,Aid,70661.409
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Rakhine State Government,Aid,137629.34
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Sagaing Region Government,Aid,175780.848
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Shan State Government,Aid,213572.403
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Taninthari Region Government,Aid,145302.731
2016,expenditure,Union Transfers to States and Regions,Aid/Loans to Yangon State Government,Aid,143624.013
2016,income,CDC,Garrison City,Taxes,3.051
2016,income,CDC,Garrison City,Other General Revenues,913.931
2016,income,CDC,NPT,Taxes,430.63
2016,income,CDC,NPT,Other General Revenues,32989.511
2016,income,CDC,NPT,Capital Receipts,38
2016,income,CDC,NPT,Grants,16430
2016,income,Central Bank,Central Bank of Myanmar,Other General Revenues,350000
2016,income,Central Bank,Central Bank of Myanmar,Foreign Aid,38852.614
2016,income,Ministries and Departments,Agriculture and Irrigation,Other General Revenues,29666.901
2016,income,Ministries and Departments,Agriculture and Irrigation,Capital Receipts,378
2016,income,Ministries and Departments,Agriculture and Irrigation,Foreign Aid,18093.598
2016,income,Ministries and Departments,Agriculture and Irrigation,Loan drawdown,189389.769
2016,income,Ministries and Departments,Border Affairs,Other General Revenues,98.677
2016,income,Ministries and Departments,Border Affairs,Foreign Aid,2550
2016,income,Ministries and Departments,Central Bank of Myanmar,Receipts from SEEs,161043
2016,income,Ministries and Departments,Co-operative,Other General Revenues,139.758
2016,income,Ministries and Departments,Co-operative,Interest receipts,20835.185
2016,income,Ministries and Departments,Co-operative,Loan recovery,21675
2016,income,Ministries and Departments,Co-operative,Loan drawdown,306000
2016,income,Ministries and Departments,Commerce,Other General Revenues,8081.384
2016,income,Ministries and Departments,Commerce,Capital Receipts,3191.156
2016,income,Ministries and Departments,Commerce,Foreign Aid,306
2016,income,Ministries and Departments,Commerce,Revenue from Organizations' Investments,641.236
2016,income,Ministries and Departments,Communication and Information Technology,Loan drawdown,8874
2016,income,Ministries and Departments,Construction,Other General Revenues,39501.561
2016,income,Ministries and Departments,Construction,Capital Receipts,2.00E+05
2016,income,Ministries and Departments,Construction,Foreign Aid,27908.417
2016,income,Ministries and Departments,Construction,Loan drawdown,331851
2016,income,Ministries and Departments,Culture,Other General Revenues,6607.553
2016,income,Ministries and Departments,Customs,Taxes,375000
2016,income,Ministries and Departments,Defence,Other General Revenues,159297.587
2016,income,Ministries and Departments,Education,Other General Revenues,7832.305
2016,income,Ministries and Departments,Education,Foreign Aid,35012.429
2016,income,Ministries and Departments,Education,Loan drawdown,23460
2016,income,Ministries and Departments,Electric Power,Other General Revenues,60.092
2016,income,Ministries and Departments,Electric Power,Interest receipts,3088.776
2016,income,Ministries and Departments,Electric Power,Loan recovery,3534.3
2016,income,Ministries and Departments,Electric Power,Loan drawdown,49650.188
2016,income,Ministries and Departments,Electric Power,Revenue from Organizations' Investments,1434.232
2016,income,Ministries and Departments,Energy,Other General Revenues,0.06
2016,income,Ministries and Departments,Environmental Conservation and Forestry,Other General Revenues,1320.043
2016,income,Ministries and Departments,Environmental Conservation and Forestry,Foreign Aid,1919.815
2016,income,Ministries and Departments,Environmental Conservation and Forestry,Revenue from Organizations' Investments,22.5
2016,income,Ministries and Departments,Excise Tax,Taxes,917.794
2016,income,Ministries and Departments,fees from extracting electric power,Taxes,9882
2016,income,Ministries and Departments,fees from telephone operators,Taxes,529880
2016,income,Ministries and Departments,Finance and Revenue,Other General Revenues,25247.028
2016,income,Ministries and Departments,Finance and Revenue,Interest receipts,53044.421
2016,income,Ministries and Departments,Finance and Revenue,Foreign Aid,1448.604
2016,income,Ministries and Departments,Finance and Revenue,Loan recovery,5773.918
2016,income,Ministries and Departments,Finance and Revenue,Loan drawdown,1728.696
2016,income,Ministries and Departments,Foreign Affairs,Other General Revenues,1498
2016,income,Ministries and Departments,Foreign Affairs,Foreign Aid,2131.8
2016,income,Ministries and Departments,Health,Other General Revenues,9313.526
2016,income,Ministries and Departments,Health,Capital Receipts,3
2016,income,Ministries and Departments,Health,Foreign Aid,24122.9
2016,income,Ministries and Departments,Health,Loan drawdown,26547.05
2016,income,Ministries and Departments,Home Affairs,Other General Revenues,16032.11
2016,income,Ministries and Departments,Hotel and Tourism,Other General Revenues,40226.314
2016,income,Ministries and Departments,Immigration and Populations,Other General Revenues,20348
2016,income,Ministries and Departments,Income from Economic Enterprises outside union budget,Receipts from SEEs,8386.721
2016,income,Ministries and Departments,Income from SEEs,Receipts from SEEs,528621.41
2016,income,Ministries and Departments,Industry,Other General Revenues,1428.565
2016,income,Ministries and Departments,Industry,Foreign Aid,758.547
2016,income,Ministries and Departments,Information,Other General Revenues,8503.4
2016,income,Ministries and Departments,Information,Foreign Aid,814.98
2016,income,Ministries and Departments,"Labour, Employment and Social Security ",Other General Revenues,58.257
2016,income,Ministries and Departments,Licence fees on imports,Taxes,6500
2016,income,Ministries and Departments,Livestock and Fisheries,Other General Revenues,2926.175
2016,income,Ministries and Departments,Livestock and Fisheries,Foreign Aid,85037.415
2016,income,Ministries and Departments,Livestock and Fisheries,Loan drawdown,21761.378
2016,income,Ministries and Departments,Mines,Other General Revenues,1857.5
2016,income,Ministries and Departments,Mines,Foreign Aid,68.6
2016,income,Ministries and Departments,Myanmar lottery,Taxes,30000
2016,income,Ministries and Departments,National Planning and Economic Development,Other General Revenues,9511.42
2016,income,Ministries and Departments,National Planning and Economic Development,Capital Receipts,1.45
2016,income,Ministries and Departments,National Planning and Economic Development,Foreign Aid,832.18
2016,income,Ministries and Departments,National Planning and Economic Development,Loan drawdown,667.712
2016,income,Ministries and Departments,Pension and Rewards,Other General Revenues,88.863
2016,income,Ministries and Departments,Rail Transportation,Other General Revenues,20705.202
2016,income,Ministries and Departments,Religious Affairs,Other General Revenues,62.87
2016,income,Ministries and Departments,Sales on stamps,Taxes,32710
2016,income,Ministries and Departments,Science and Technology,Other General Revenues,2220.89
2016,income,Ministries and Departments,Science and Technology,Capital Receipts,5
2016,income,Ministries and Departments,Science and Technology,Foreign Aid,2108.768
2016,income,Ministries and Departments,Social Security Board (MOL),Other General Revenues,43477
2016,income,Ministries and Departments,"Social Welfare, Relief and Resettlement",Other General Revenues,47
2016,income,Ministries and Departments,"Social Welfare, Relief and Resettlement",Foreign Aid,845.366
2016,income,Ministries and Departments,Sports,Other General Revenues,250.05
2016,income,Ministries and Departments,Tax on extracting from forest,Taxes,1272.937
2016,income,Ministries and Departments,Tax on extracting minerals,Taxes,5.15
2016,income,Ministries and Departments,Tax on income and property,Taxes,2135434.645
2016,income,Ministries and Departments,Tax on lakes,Taxes,1103.8
2016,income,Ministries and Departments,Tax on land,Taxes,0.873
2016,income,Ministries and Departments,Tax on minerals and precious gems,Taxes,9390
2016,income,Ministries and Departments,Tax on oil and natural gas,Taxes,306311.05
2016,income,Ministries and Departments,Tax on rubber ,Taxes,0.5
2016,income,Ministries and Departments,Tax on trade,Taxes,2324565.355
2016,income,Ministries and Departments,Tax on water and irrigations,Taxes,0.025
2016,income,Ministries and Departments,Transportation,Other General Revenues,82442
2016,income,Ministries and Departments,Transportation,Foreign Aid,9712.764
2016,income,Ministries and Departments,Transportation,Loan drawdown,10200
2016,income,Ministries and Departments,Transportation tax,Taxes,185300
2016,income,SEEs,SEEs under the Ministry Communication and Information Technology,Other General Revenues,392200
2016,income,SEEs,SEEs under the Ministry Communication and Information Technology,Foreign Aid,18358.728
2016,income,SEEs,SEEs under the Ministry Communication and Information Technology,Loan drawdown,38304.254
2016,income,SEEs,SEEs under the Ministry of Agriculture and Irrigation,Other General Revenues,39000
2016,income,SEEs,SEEs under the Ministry of Electricity Power,Other General Revenues,1871876.271
2016,income,SEEs,SEEs under the Ministry of Electricity Power,Foreign Aid,28504.205
2016,income,SEEs,SEEs under the Ministry of Electricity Power,Loan drawdown,171903.907
2016,income,SEEs,SEEs under the Ministry of Energy,Other General Revenues,3635188.483
2016,income,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Other General Revenues,251212.959
2016,income,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Foreign Aid,64.26
2016,income,SEEs,SEEs under the Ministry of Finance and Revenue,Other General Revenues,380701.063
2016,income,SEEs,SEEs under the Ministry of Finance and Revenue,Foreign Aid,878.424
2016,income,SEEs,SEEs under the Ministry of Finance and Revenue,Loan drawdown,1317.636
2016,income,SEEs,SEEs under the Ministry of Industry,Other General Revenues,203196.391
2016,income,SEEs,SEEs under the Ministry of Industry,Capital Receipts,1736.195
2016,income,SEEs,SEEs under the Ministry of Industry,Foreign Aid,233.172
2016,income,SEEs,SEEs under the Ministry of Industry,Loan drawdown,7528.149
2016,income,SEEs,SEEs under the Ministry of Information,Other General Revenues,31705.103
2016,income,SEEs,SEEs under the Ministry of Mines,Other General Revenues,320340.889
2016,income,SEEs,SEEs under the Ministry of Rail Transportation,Other General Revenues,80072.123
2016,income,SEEs,SEEs under the Ministry of Rail Transportation,Foreign Aid,25092
2016,income,SEEs,SEEs under the Ministry of Rail Transportation,Loan drawdown,74405.702
2016,income,SEEs,SEEs under the Ministry of Transportation,Other General Revenues,169234
2016,income,SEEs,SEEs under the Ministry of Transportation,Foreign Aid,18360
2016,income,SEEs,SEEs under the Ministry of Transportation,Loan drawdown,113456.64
2016,income,Union Institutions,A Myo thar Hluttaw,Other General Revenues,0.3
2016,income,Union Institutions,Pyithu Hluttaw,Other General Revenues,0.2
2016,income,Union Institutions,Union Attorney General,Other General Revenues,12
2016,income,Union Institutions,Union Auditor General,Other General Revenues,78.468
2016,income,Union Institutions,Union Auditor General,Capital Receipts,0.03
2016,income,Union Institutions,Union Auditor General,Foreign Aid,612
2016,income,Union Institutions,Union Auditor General,Loan drawdown,918
2016,income,Union Institutions,Union Civil Service Board,Other General Revenues,31.58
2016,income,Union Institutions,Union Constitutional Court,Other General Revenues,0.05
2016,income,Union Institutions,Union Election Commission,Other General Revenues,228.55
2016,income,Union Institutions,Union Government,Other General Revenues,78.54
2016,income,Union Institutions,Union Government,Capital Receipts,0.15
2016,income,Union Institutions,Union Parliament,Other General Revenues,3
2016,income,Union Institutions,Union Parliament,Foreign Aid,297.432
2016,income,Union Institutions,Union Parliament,Loan drawdown,446.148
2016,income,Union Institutions,Union Supreme Court,Other General Revenues,210.3
2017,expenditure,CDC,Garrison City,General Expenditure,1112
2017,expenditure,CDC,Garrison City,Capital Expenditure,41.5
2017,expenditure,CDC,NPT,General Expenditure,25350.439
2017,expenditure,CDC,NPT,Aid,10666.214
2017,expenditure,CDC,NPT,Capital Expenditure,3407
2017,expenditure,Central Bank,Central Bank of Myanmar,General Expenditure,306500.889
2017,expenditure,Central Bank,Central Bank of Myanmar,Capital Expenditure,1682.944
2017,expenditure,Ministries and Departments,Agriculture and Irrigation,General Expenditure,241505.724
2017,expenditure,Ministries and Departments,Agriculture and Irrigation,Interest payments,3283.85
2017,expenditure,Ministries and Departments,Agriculture and Irrigation,Aid,170.559
2017,expenditure,Ministries and Departments,Agriculture and Irrigation,Capital Expenditure,367756.273
2017,expenditure,Ministries and Departments,Agriculture and Irrigation,Expenditure for loans,6373.57
2017,expenditure,Ministries and Departments,Border Affairs,General Expenditure,18832.552
2017,expenditure,Ministries and Departments,Border Affairs,Interest payments,1.738
2017,expenditure,Ministries and Departments,Border Affairs,Aid,13138.028
2017,expenditure,Ministries and Departments,Border Affairs,Capital Expenditure,90478.811
2017,expenditure,Ministries and Departments,Border Affairs,Expenditure for loans,114.936
2017,expenditure,Ministries and Departments,Co-operative,General Expenditure,5133.134
2017,expenditure,Ministries and Departments,Co-operative,Interest payments,26043
2017,expenditure,Ministries and Departments,Co-operative,Capital Expenditure,853.378
2017,expenditure,Ministries and Departments,Co-operative,Expenditure for loans,33944.944
2017,expenditure,Ministries and Departments,Commerce,General Expenditure,14034.818
2017,expenditure,Ministries and Departments,Commerce,Interest payments,2.88
2017,expenditure,Ministries and Departments,Commerce,Aid,124.891
2017,expenditure,Ministries and Departments,Commerce,Capital Expenditure,1029.105
2017,expenditure,Ministries and Departments,Commerce,Investment in Orgs,50
2017,expenditure,Ministries and Departments,Communication and Information Technology,General Expenditure,1707.012
2017,expenditure,Ministries and Departments,Communication and Information Technology,Interest payments,76.415
2017,expenditure,Ministries and Departments,Communication and Information Technology,Aid,274.99
2017,expenditure,Ministries and Departments,Communication and Information Technology,Capital Expenditure,18540.833
2017,expenditure,Ministries and Departments,Construction,General Expenditure,102157.578
2017,expenditure,Ministries and Departments,Construction,Interest payments,2252.128
2017,expenditure,Ministries and Departments,Construction,Capital Expenditure,467144.513
2017,expenditure,Ministries and Departments,Construction,Expenditure for loans,1376.716
2017,expenditure,Ministries and Departments,Construction,Investment in Orgs,10000
2017,expenditure,Ministries and Departments,Culture,General Expenditure,8270.621
2017,expenditure,Ministries and Departments,Culture,Aid,1.8
2017,expenditure,Ministries and Departments,Culture,Capital Expenditure,8850.72
2017,expenditure,Ministries and Departments,Defence,General Expenditure,1631395.332
2017,expenditure,Ministries and Departments,Defence,Interest payments,26.693
2017,expenditure,Ministries and Departments,Defence,Capital Expenditure,1244790.774
2017,expenditure,Ministries and Departments,Defence,Expenditure for loans,257.18
2017,expenditure,Ministries and Departments,Education,General Expenditure,1243023.712
2017,expenditure,Ministries and Departments,Education,Interest payments,423.851
2017,expenditure,Ministries and Departments,Education,Aid,15062.855
2017,expenditure,Ministries and Departments,Education,Capital Expenditure,243344.03
2017,expenditure,Ministries and Departments,Electric Power,General Expenditure,28988.454
2017,expenditure,Ministries and Departments,Electric Power,Interest payments,10429.688
2017,expenditure,Ministries and Departments,Electric Power,Capital Expenditure,248162.168
2017,expenditure,Ministries and Departments,Electric Power,Expenditure for loans,19056.075
2017,expenditure,Ministries and Departments,Energy,General Expenditure,905.823
2017,expenditure,Ministries and Departments,Energy,Capital Expenditure,59.988
2017,expenditure,Ministries and Departments,Environmental Conservation and Forestry,General Expenditure,15467.698
2017,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Aid,493.478
2017,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Capital Expenditure,8815.709
2017,expenditure,Ministries and Departments,Finance and Revenue,General Expenditure,31677.679
2017,expenditure,Ministries and Departments,Finance and Revenue,Interest payments,880237.379
2017,expenditure,Ministries and Departments,Finance and Revenue,Aid,137349.282
2017,expenditure,Ministries and Departments,Finance and Revenue,Capital Expenditure,43988.408
2017,expenditure,Ministries and Departments,Finance and Revenue,Borrowing,2698
2017,expenditure,Ministries and Departments,Finance and Revenue,Expenditure for loans,58694.435
2017,expenditure,Ministries and Departments,Finance and Revenue,Investment in Orgs,6852.159
2017,expenditure,Ministries and Departments,Foreign Affairs,General Expenditure,40336.874
2017,expenditure,Ministries and Departments,Foreign Affairs,Aid,3200
2017,expenditure,Ministries and Departments,Foreign Affairs,Capital Expenditure,7372.049
2017,expenditure,Ministries and Departments,Health,General Expenditure,497052.242
2017,expenditure,Ministries and Departments,Health,Interest payments,351.646
2017,expenditure,Ministries and Departments,Health,Aid,28433.021
2017,expenditure,Ministries and Departments,Health,Capital Expenditure,305215.399
2017,expenditure,Ministries and Departments,Home Affairs,General Expenditure,257418.541
2017,expenditure,Ministries and Departments,Home Affairs,Interest payments,2149.187
2017,expenditure,Ministries and Departments,Home Affairs,Aid,82.451
2017,expenditure,Ministries and Departments,Home Affairs,Capital Expenditure,42365.047
2017,expenditure,Ministries and Departments,Home Affairs,Expenditure for loans,19.017
2017,expenditure,Ministries and Departments,Hotel and Tourism,General Expenditure,3921.436
2017,expenditure,Ministries and Departments,Hotel and Tourism,Aid,447.67
